model_dir_id,num_params,training_data,arch,arch_family,arch_group,extra_annotations,top1_val_acc,top1_val_acc_subset_200,imagenet_top1_val_acc,imagenet_mla_val_acc,num_all_samples,num_group_samples,num_group_correct,num_all_top1_errors,num_group_top1_errors,mla_all,mla_all_minor_error,mla_all_explainable_error,mla_group,mla_group_minor_error,mla_group_explainable_error,num_collapsed_mappings,num_ambiguous,num_same_superclass,num_common_co_occ,num_non_prototypical,num_OOV_clip,num_not_classified
timm--regnety_064.pycls_in1k,30583252,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],4.226666666666667,9.96,79.712,88.93707204989741,7500,482,13,7183,469,4.780997005697864,27.162874412582628,28.27671108356714,4.430429472758239,38.54140566452987,39.79155484700988,0,0,29,9,0,130,301
timm--regnety_064.ra3_in1k,30583252,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],15.04,28.4,83.012,91.97400831753421,7500,482,58,6372,424,14.620014182978391,38.769172780369196,40.271334997101285,13.31215728336826,47.79541007887825,49.02765736375711,0,0,45,6,0,122,251
timm--regnety_080.pycls_in1k,39180068,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],5.013333333333334,11.386666666666667,79.868,89.13498137870081,7500,482,23,7124,459,5.741385308829381,27.9386742307193,29.10675132100775,6.11093608229833,38.596573919954736,40.29531728010423,0,0,30,8,0,127,294
timm--regnety_080.ra3_in1k,39180068,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],14.773333333333333,28.68,83.162,92.27629829492868,7500,482,50,6392,432,14.389954130916582,38.75231954247546,40.058407270979686,13.235109146932809,46.506168787462656,47.625634117454304,0,0,37,4,0,124,267
timm--regnety_120.pycls_in1k,51822544,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],5.413333333333333,12.413333333333334,80.382,89.2835369072795,7500,482,14,7094,468,5.615845499233595,27.80363687530479,28.78586234991034,3.8103972281332688,38.30322230170939,39.33473930368101,0,0,33,7,0,125,303
timm--regnety_1280.seer_ft_in1k,644812894,RandomInternetImages (2B),regnet,cnn,RegNet,['Self-Supervised Learning'],23.573333333333334,41.053333333333335,84.438,93.61641888555242,7500,482,67,5732,415,23.73517976058428,49.583668183323375,50.89521038851409,15.744207049388157,54.694732762724016,56.33156293338878,0,0,48,8,0,135,224
timm--regnety_160.deit_in1k,83590140,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],15.506666666666666,29.333333333333332,82.98,92.19417664464923,7500,482,43,6337,439,15.449592354620705,38.91414749657279,40.26120444392228,11.208438438246537,43.59588165105146,44.52155893951069,0,0,37,5,0,123,274
timm--regnety_160.pycls_in1k,83590140,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],5.613333333333333,12.186666666666667,80.30000000000001,89.64989282045823,7500,482,14,7079,468,6.214163561938773,27.97139141498762,29.320206311756493,3.991053324457167,35.859727588601615,37.52954252001883,0,0,35,8,0,114,311
timm--regnety_2560.seer_ft_in1k,1282601138,RandomInternetImages (2B),regnet,cnn,RegNet,['Self-Supervised Learning'],29.6,47.89333333333333,85.148,94.02475305525263,7500,482,94,5280,388,28.40902100132413,53.95819397885232,55.35155875305651,21.957894363008517,55.518545126126504,57.52506491492526,0,0,43,9,0,127,209
timm--regnety_320.pycls_in1k,145046770,ImageNet-1k (1.2M),regnet,cnn,RegNet,[],6.906666666666666,15.573333333333334,80.814,90.08054785127187,7500,482,19,6982,463,7.362705576804568,30.358808462693172,31.617055184113234,5.5269756504488265,40.66146668619978,42.28889836062393,0,0,36,7,0,129,291
