model_dir_id,num_params,training_data,arch,arch_family,arch_group,extra_annotations,top1_val_acc,imagenet_top1_val_acc,imagenet_mla_val_acc,num_all_samples,num_group_samples,num_group_correct,num_all_top1_errors,num_group_top1_errors,mla_all,mla_all_minor_error,mla_all_explainable_error,mla_group,mla_group_minor_error,mla_group_explainable_error,num_collapsed_mappings,num_ambiguous,num_same_superclass,num_common_co_occ,num_non_prototypical,num_OOV_clip,num_not_classified,num_all_imagenet-m_samples,num_group_imagenet-m_samples,num_imagenet-m_errors
timm--resnet101s.gluon_in1k,44672936,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],80.30000000000001,80.30000000000001,89.46135441656762,18692,18692,15662,3030,3030,89.46135441656762,94.88890614803188,95.58040523631885,89.46135441656762,94.88890614803188,95.58040523631885,105,978,827,119,12,160,829,68,68,49
timm--resnet10t.c3_in1k,5435488,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],66.69800000000001,66.69800000000001,75.10081726022534,18692,18692,13080,5612,5612,75.10081726022534,84.8036904482689,85.9801647741666,75.10081726022534,84.8036904482689,85.9801647741666,87,914,1489,212,11,270,2629,68,68,51
timm--resnet14t.c3_in1k,10081632,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],71.322,71.322,80.20396588619518,18692,18692,13949,4743,4743,80.20396588619518,88.16964742945427,89.242586654402,80.20396588619518,88.16964742945427,89.242586654402,101,970,1249,189,14,210,2010,68,68,57
timm--resnet152.a1_in1k,60192808,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],81.988,81.988,91.07186227042698,18692,18692,15984,2708,2708,91.07186227042698,95.84327816876993,96.47069957862936,91.07186227042698,95.84327816876993,96.47069957862936,110,946,719,113,6,153,661,68,68,43
timm--resnet152.a1h_in1k,60192808,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],82.826,82.826,91.71452459434317,18692,18692,16091,2601,2601,91.71452459434317,96.17515026511198,96.80959516060175,91.71452459434317,96.17515026511198,96.80959516060175,110,955,663,111,9,154,599,68,68,52
timm--resnet152.a2_in1k,60192808,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],81.774,81.774,90.74354286021884,18692,18692,15917,2775,2775,90.74354286021884,95.7444549086967,96.4197568182594,90.74354286021884,95.7444549086967,96.4197568182594,108,957,734,120,7,177,672,68,68,54
timm--resnet152.a3_in1k,60192808,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],78.86800000000001,78.86800000000001,87.91913765457146,18692,18692,15388,3304,3304,87.91913765457146,93.82504611143975,94.60088078674042,87.91913765457146,93.82504611143975,94.60088078674042,101,984,881,137,10,182,1009,68,68,45
timm--resnet152.gluon_in1k,60192808,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],79.692,79.692,88.76986301108637,18692,18692,15521,3171,3171,88.76986301108637,94.43358819628985,95.19213027641477,88.76986301108637,94.43358819628985,95.19213027641477,96,1010,830,132,12,188,903,68,68,45
timm--resnet152c.gluon_in1k,60212040,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],79.916,79.916,89.09750522224617,18692,18692,15603,3089,3089,89.09750522224617,94.53197142812503,95.28853590681796,89.09750522224617,94.53197142812503,95.28853590681796,100,984,804,136,6,179,880,68,68,49
timm--resnet152d.gluon_in1k,60212040,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],80.47,80.47,89.7882270374108,18692,18692,15713,2979,2979,89.7882270374108,94.91924829556442,95.66290056091178,89.7882270374108,94.91924829556442,95.66290056091178,106,986,760,131,9,169,818,68,68,46
timm--resnet152d.ra2_in1k,60212040,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],83.15,83.15,92.1190585184512,18692,18692,16180,2512,2512,92.1190585184512,96.43548003467157,97.0600874005598,92.1190585184512,96.43548003467157,97.0600874005598,108,951,640,108,10,144,551,68,68,46
timm--resnet152s.gluon_in1k,60316584,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],81.012,81.012,90.44875378319693,18692,18692,15830,2862,2862,90.44875378319693,95.40819605145495,96.10390631556304,90.44875378319693,95.40819605145495,96.10390631556304,98,996,747,119,9,164,729,68,68,46
timm--resnet18.a1_in1k,11689512,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],71.502,71.502,80.3158798511431,18692,18692,13985,4707,4707,80.3158798511431,88.49203725110483,89.61769792428107,80.3158798511431,88.49203725110483,89.61769792428107,102,984,1236,201,13,229,1942,68,68,50
timm--resnet18.a2_in1k,11689512,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],70.624,70.624,78.91636529320374,18692,18692,13748,4944,4944,78.91636529320374,87.86207634986299,88.89794696059042,78.91636529320374,87.86207634986299,88.89794696059042,96,963,1367,186,10,248,2074,68,68,51
timm--resnet18.a3_in1k,11689512,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],65.66199999999999,65.66199999999999,73.71949931217735,18692,18692,12805,5887,5887,73.71949931217735,83.74463068836916,85.02478568559089,73.71949931217735,83.74463068836916,85.02478568559089,96,942,1550,231,12,271,2785,68,68,52
timm--resnet18.gluon_in1k,11689512,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],70.83,70.83,79.46404391660988,18692,18692,13836,4856,4856,79.46404391660988,87.91020040760782,89.04965193045724,79.46404391660988,87.91020040760782,89.04965193045724,100,958,1334,205,11,201,2047,68,68,50
timm--resnet18d.ra2_in1k,11708744,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],72.27,72.27,81.05388854566506,18692,18692,14094,4598,4598,81.05388854566506,89.68530626236547,90.65150935966376,81.05388854566506,89.68530626236547,90.65150935966376,95,1015,1304,173,10,251,1750,68,68,48
timm--resnet200d.ra2_in1k,64693064,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],83.218,83.218,92.27877525209611,18692,18692,16212,2480,2480,92.27877525209611,96.71029982143789,97.30700840310392,92.27877525209611,96.71029982143789,97.30700840310392,110,958,629,104,8,166,505,68,68,54
timm--resnet26.bt_in1k,15995176,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],75.292,75.292,84.24730765536516,18692,18692,14707,3985,3985,84.24730765536516,91.29617433735882,92.22860259408662,84.24730765536516,91.29617433735882,92.22860259408662,98,990,1069,166,10,206,1446,68,68,47
timm--resnet26d.bt_in1k,16014408,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],76.68,76.68,85.89954232386147,18692,18692,14964,3728,3728,85.89954232386147,92.43051778716685,93.24404243589274,85.89954232386147,92.43051778716685,93.24404243589274,108,1008,998,144,9,196,1265,68,68,52
timm--resnet26t.ra2_in1k,16011872,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],77.86800000000001,77.86800000000001,86.8619635073392,18692,18692,15127,3565,3565,86.8619635073392,93.10643246545371,93.90929706945997,86.8619635073392,93.10643246545371,93.90929706945997,101,1045,932,139,12,198,1138,68,68,49
timm--resnet32ts.ra2_in1k,17963616,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],78.998,78.998,88.00982663148721,18692,18692,15370,3322,3322,88.00982663148721,94.0824325902,94.96297863857885,88.00982663148721,94.0824325902,94.96297863857885,111,997,926,158,9,177,944,68,68,51
timm--resnet33ts.ra2_in1k,19676256,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],79.212,79.212,88.33297581589406,18692,18692,15450,3242,3242,88.33297581589406,94.35575537207927,95.17185714354484,88.33297581589406,94.35575537207927,95.17185714354484,101,1003,888,143,11,191,905,68,68,51
timm--resnet34.a1_in1k,21797672,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],76.422,76.422,85.14537188559667,18692,18692,14895,3797,3797,85.14537188559667,92.20394040900656,93.13523002066766,85.14537188559667,92.20394040900656,93.13523002066766,89,969,1076,166,10,201,1286,68,68,48
timm--resnet34.a2_in1k,21797672,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],75.522,75.522,84.26516658736885,18692,18692,14734,3958,3958,84.26516658736885,91.40176168216072,92.25436957822063,84.26516658736885,91.40176168216072,92.25436957822063,91,977,1077,151,10,206,1446,68,68,51
timm--resnet34.a3_in1k,21797672,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],70.584,70.584,78.94532389566069,18692,18692,13788,4904,4904,78.94532389566069,87.63650360432516,88.65393123259646,78.94532389566069,87.63650360432516,88.65393123259646,93,941,1326,182,10,240,2112,68,68,50
timm--resnet34.bt_in1k,21797672,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],75.18,75.18,84.003161520712,18692,18692,14687,4005,4005,84.003161520712,91.14261987539498,92.01764296290258,84.003161520712,91.14261987539498,92.01764296290258,111,966,1064,155,10,206,1493,68,68,49
timm--resnet34.gluon_in1k,21797672,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],74.58,74.58,83.66995116209924,18692,18692,14566,4126,4126,83.66995116209924,91.09990211714715,91.98049462620328,83.66995116209924,91.09990211714715,91.98049462620328,107,1004,1132,151,14,215,1503,68,68,49
timm--resnet34d.ra2_in1k,21816904,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],77.106,77.106,86.16721313215537,18692,18692,15056,3636,3636,86.16721313215537,92.6722909842999,93.50867536273529,86.16721313215537,92.6722909842999,93.50867536273529,105,982,963,147,11,211,1217,68,68,46
timm--resnet50.a1_in1k,25557032,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],80.384,80.384,89.71165404684787,18692,18692,15730,2962,2962,89.71165404684787,94.75290825144975,95.54271980169857,89.71165404684787,94.75290825144975,95.54271980169857,106,956,752,134,14,165,835,68,68,50
timm--resnet50.a1h_in1k,25557032,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],79.258,79.258,88.24510987464575,18692,18692,15458,3234,3234,88.24510987464575,94.18467880287974,94.97803696475569,88.24510987464575,94.18467880287974,94.97803696475569,96,980,864,140,9,202,943,68,68,51
timm--resnet50.a2_in1k,25557032,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],79.854,79.854,88.73042158434988,18692,18692,15558,3134,3134,88.73042158434988,94.23978385133992,94.97361285944905,88.73042158434988,94.23978385133992,94.97361285944905,101,950,826,129,9,182,937,68,68,52
timm--resnet50.a3_in1k,25557032,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],75.954,75.954,84.92294555332896,18692,18692,14840,3852,3852,84.92294555332896,91.75987650163768,92.56222716052474,84.92294555332896,91.75987650163768,92.56222716052474,98,977,1040,139,12,199,1387,68,68,50
timm--resnet50.am_in1k,25557032,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],78.99199999999999,78.99199999999999,87.99915748381328,18692,18692,15429,3263,3263,87.99915748381328,94.07148760166602,94.80109867428787,87.99915748381328,94.07148760166602,94.80109867428787,100,966,898,128,9,195,967,68,68,46
timm--resnet50.b1k_in1k,25557032,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],79.51599999999999,79.51599999999999,88.37052128684897,18692,18692,15465,3227,3227,88.37052128684897,94.31447937382573,95.03139248049892,88.37052128684897,94.31447937382573,95.03139248049892,109,977,891,125,10,184,931,68,68,53
timm--resnet50.b2k_in1k,25557032,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],79.384,79.384,88.30920115230518,18692,18692,15439,3253,3253,88.30920115230518,94.24356580124432,95.03810299263908,88.30920115230518,94.24356580124432,95.03810299263908,105,994,885,139,10,192,928,68,68,43
timm--resnet50.bt_in1k,25557032,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],78.47,78.47,87.4688939062316,18692,18692,15285,3407,3407,87.4688939062316,93.56544774283199,94.33523261224536,87.4688939062316,93.56544774283199,94.33523261224536,111,993,910,134,11,191,1057,68,68,50
timm--resnet50.c1_in1k,25557032,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],79.73400000000001,79.73400000000001,88.62274846326737,18692,18692,15519,3173,3173,88.62274846326737,94.4371461983153,95.20162524781759,88.62274846326737,94.4371461983153,95.20162524781759,97,979,858,133,11,194,901,68,68,46
timm--resnet50.c2_in1k,25557032,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],79.85799999999999,79.85799999999999,88.80510259692178,18692,18692,15578,3114,3114,88.80510259692178,94.44949300355687,95.13087713627999,88.80510259692178,94.44949300355687,95.13087713627999,101,956,843,118,9,178,909,68,68,52
timm--resnet50.d_in1k,25557032,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],79.898,79.898,89.21760273223546,18692,18692,15632,3060,3060,89.21760273223546,94.7710923145486,95.50030466008059,89.21760273223546,94.7710923145486,95.50030466008059,102,961,828,128,10,184,847,68,68,51
timm--resnet50.gluon_in1k,25557032,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],77.578,77.578,86.69345295313589,18692,18692,15149,3543,3543,86.69345295313589,92.89436074890068,93.7918526451194,86.69345295313589,92.89436074890068,93.7918526451194,107,984,925,158,11,200,1158,68,68,46
timm--resnet50.ra_in1k,25557032,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],78.804,78.804,87.91035754708003,18692,18692,15373,3319,3319,87.91035754708003,94.15200519466819,94.88390028873822,87.91035754708003,94.15200519466819,94.88390028873822,105,1004,912,129,10,204,955,68,68,48
timm--resnet50.ram_in1k,25557032,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],79.032,79.032,88.0685911529993,18692,18692,15430,3262,3262,88.0685911529993,94.0552053235726,94.78720930600227,88.0685911529993,94.0552053235726,94.78720930600227,108,974,880,131,8,183,978,68,68,46
timm--resnet50_gn.a1h_in1k,25557032,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],80.068,80.068,89.23413947894244,18692,18692,15593,3099,3099,89.23413947894244,94.90489435143495,95.62205082628104,89.23413947894244,94.90489435143495,95.62205082628104,111,1013,841,123,11,178,822,68,68,43
timm--resnet50c.gluon_in1k,25576264,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],78.01,78.01,87.13658607388503,18692,18692,15210,3482,3482,87.13658607388503,93.30776547841599,94.09650502619196,87.13658607388503,93.30776547841599,94.09650502619196,100,1011,929,138,10,192,1102,68,68,50
timm--resnet50d.a1_in1k,25576264,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],80.682,80.682,89.82172747831834,18692,18692,15739,2953,2953,89.82172747831834,94.97653301119277,95.71464114660746,89.82172747831834,94.97653301119277,95.71464114660746,109,967,766,128,10,170,803,68,68,49
timm--resnet50d.a2_in1k,25576264,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],80.218,80.218,89.42329824930856,18692,18692,15662,3030,3030,89.42329824930856,94.57123357292896,95.29667675290005,89.42329824930856,94.57123357292896,95.29667675290005,96,975,777,128,9,161,884,68,68,47
timm--resnet50d.a3_in1k,25576264,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],77.22,77.22,86.36207291762283,18692,18692,15089,3603,3603,86.36207291762283,92.85816403067223,93.7064548604994,86.36207291762283,92.85816403067223,93.7064548604994,106,985,971,148,11,206,1176,68,68,52
timm--resnet50d.gluon_in1k,25576264,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],79.074,79.074,88.0911254483393,18692,18692,15413,3279,3279,88.0911254483393,93.91993309107501,94.70761193656736,88.0911254483393,93.91993309107501,94.70761193656736,110,963,877,137,11,190,991,68,68,46
timm--resnet50d.ra2_in1k,25576264,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],80.514,80.514,89.47358482075232,18692,18692,15679,3013,3013,89.47358482075232,94.82737963919506,95.59371680306326,89.47358482075232,94.82737963919506,95.59371680306326,106,958,796,131,13,184,825,68,68,48
timm--resnet50s.gluon_in1k,25680808,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],78.712,78.712,87.98764929472009,18692,18692,15363,3329,3329,87.98764929472009,94.04316291551625,94.87265769060699,87.98764929472009,94.04316291551625,94.87265769060699,102,999,903,147,9,206,963,68,68,52
timm--resnet51q.ra2_in1k,35696920,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],81.792,81.792,90.67420011962626,18692,18692,15893,2799,2799,90.67420011962626,95.74961930441454,96.42503702953427,90.67420011962626,95.74961930441454,96.42503702953427,106,966,761,119,9,165,673,68,68,46
timm--resnet61q.ra2_in1k,36846968,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],81.984,81.984,91.02055888470007,18692,18692,15941,2751,2751,91.02055888470007,95.87817357779859,96.5286788237566,91.02055888470007,95.87817357779859,96.5286788237566,112,974,709,115,10,178,653,68,68,47
timm--resnetaa50.a1h_in1k,25557032,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],80.616,80.616,89.78892577709571,18692,18692,15727,2965,2965,89.78892577709571,95.25725057879893,95.92871251985065,89.78892577709571,95.25725057879893,95.92871251985065,98,978,824,116,11,175,763,68,68,48
timm--resnetblur50.bt_in1k,25557032,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],79.29,79.29,88.4573958849891,18692,18692,15463,3229,3229,88.4573958849891,94.30030666358104,95.02111406481416,88.4573958849891,94.30030666358104,95.02111406481416,106,1005,858,126,10,193,931,68,68,47
timm--resnetrs101.tf_in1k,63618696,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],80.696,80.696,89.47288169819558,18692,18692,15674,3018,3018,89.47288169819558,95.03476817085597,95.66374938357177,89.47288169819558,95.03476817085597,95.66374938357177,97,985,826,110,8,181,811,68,68,49
timm--resnetrs152.tf_in1k,86621576,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],82.868,82.868,91.84127181684879,18692,18692,16124,2568,2568,91.84127181684879,96.40371445204303,97.034262896117,91.84127181684879,96.40371445204303,97.034262896117,105,955,675,111,8,158,556,68,68,46
timm--resnetrs200.tf_in1k,93209992,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],83.87400000000001,83.87400000000001,92.9853331085843,18692,18692,16337,2355,2355,92.9853331085843,97.10255245743284,97.70103769983055,92.9853331085843,97.10255245743284,97.70103769983055,98,966,597,101,11,151,431,68,68,44
timm--resnetrs270.tf_in1k,129861448,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],83.588,83.588,92.42729994120126,18692,18692,16250,2442,2442,92.42729994120126,96.87608961643825,97.35792347358556,92.42729994120126,96.87608961643825,97.35792347358556,103,949,653,84,7,148,498,68,68,44
timm--resnetrs350.tf_in1k,163956168,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],84.314,84.314,93.12719090893675,18692,18692,16390,2302,2302,93.12719090893675,97.17003554108466,97.7430338289165,93.12719090893675,97.17003554108466,97.7430338289165,104,935,594,99,10,139,421,68,68,46
timm--resnetrs420.tf_in1k,191891656,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],84.238,84.238,93.13989067305288,18692,18692,16390,2302,2302,93.13989067305288,97.12291850048854,97.67970722904585,93.13989067305288,97.12291850048854,97.67970722904585,105,931,571,97,8,156,434,68,68,43
timm--resnetrs50.tf_in1k,35691912,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],77.834,77.834,86.55332876703649,18692,18692,15177,3515,3515,86.55332876703649,93.1497038316005,93.97273861501458,86.55332876703649,93.1497038316005,93.97273861501458,102,935,982,146,10,211,1129,68,68,52
timm--resnetv2_101.a1h_in1k,44541480,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],82.03399999999999,82.03399999999999,91.20804137082438,18692,18692,15977,2715,2715,91.20804137082438,96.01658677021337,96.69904741586278,91.20804137082438,96.01658677021337,96.69904741586278,103,988,710,114,10,171,619,68,68,46
timm--resnetv2_101x1_bit.goog_in21k_ft_in1k,44541480,ImageNet-21k (14M),resnet,cnn,ResNet,[],82.336,82.336,91.31289207009064,18692,18692,16032,2660,2660,91.31289207009064,96.57579475435163,97.17763029840843,91.31289207009064,96.57579475435163,97.17763029840843,100,965,788,102,10,163,532,68,68,45
timm--resnetv2_101x3_bit.goog_in21k_ft_in1k,387934888,ImageNet-21k (14M),resnet,cnn,ResNet,[],84.436,84.436,93.35547686962198,18692,18692,16404,2288,2288,93.35547686962198,97.43509869645351,97.86529135596116,93.35547686962198,97.43509869645351,97.86529135596116,98,961,608,73,8,140,400,68,68,43
timm--resnetv2_152x2_bit.goog_in21k_ft_in1k,236335208,ImageNet-21k (14M),resnet,cnn,ResNet,[],84.50999999999999,84.50999999999999,93.4006332766824,18692,18692,16413,2279,2279,93.4006332766824,97.56203526135056,98.05375364788316,93.4006332766824,97.56203526135056,98.05375364788316,108,957,616,85,7,140,366,68,68,43
timm--resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k,236335208,ImageNet-21k (14M),resnet,cnn,ResNet,[],82.882,82.882,91.87978901688308,18692,18692,16126,2566,2566,91.87978901688308,96.73771589392749,97.3350174339767,91.87978901688308,96.73771589392749,97.3350174339767,111,963,716,104,9,163,500,68,68,48
timm--resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k_384,236335208,ImageNet-21k (14M),resnet,cnn,ResNet,[],83.84,83.84,92.85708965398241,18692,18692,16316,2376,2376,92.85708965398241,97.23098631545646,97.79390128318558,92.85708965398241,97.23098631545646,97.79390128318558,108,952,654,96,10,142,414,68,68,46
timm--resnetv2_152x4_bit.goog_in21k_ft_in1k,936533224,ImageNet-21k (14M),resnet,cnn,ResNet,[],84.916,84.916,93.48932546126086,18692,18692,16484,2208,2208,93.48932546126086,97.79087495322051,98.3312751477112,93.48932546126086,97.79087495322051,98.3312751477112,98,910,633,96,6,150,315,68,68,48
timm--resnetv2_50.a1h_in1k,25549352,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],80.432,80.432,89.45542076215861,18692,18692,15678,3014,3014,89.45542076215861,94.94032255927797,95.75827617944516,89.45542076215861,94.94032255927797,95.75827617944516,106,960,818,142,11,178,799,68,68,47
timm--resnetv2_50d_evos.ah_in1k,25591368,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],80.81,80.81,90.01471153201842,18692,18692,15743,2949,2949,90.01471153201842,95.33151273992641,95.99129956086261,90.01471153201842,95.33151273992641,95.99129956086261,116,1002,785,113,13,170,750,68,68,49
timm--resnetv2_50d_gn.ah_in1k,25568584,ImageNet-1k (1.2M),resnet,cnn,ResNet,[],80.798,80.798,89.52816434984037,18692,18692,15697,2995,2995,89.52816434984037,95.1376908170952,95.85249409817946,89.52816434984037,95.1376908170952,95.85249409817946,92,985,825,124,10,184,775,68,68,41
timm--resnetv2_50x1_bit.goog_distilled_in1k,25549352,ImageNet-21k (14M),resnet,cnn,ResNet,['Distillation'],82.826,82.826,92.13083239816626,18692,18692,16134,2558,2558,92.13083239816626,96.82827144948305,97.33235534632233,92.13083239816626,96.82827144948305,97.33235534632233,107,1001,719,86,8,137,500,68,68,48
timm--resnetv2_50x1_bit.goog_in21k_ft_in1k,25549352,ImageNet-21k (14M),resnet,cnn,ResNet,[],80.336,80.336,89.40273275443192,18692,18692,15643,3049,3049,89.40273275443192,95.41073103925687,96.0701779382471,89.40273275443192,95.41073103925687,96.0701779382471,96,1000,909,112,11,185,736,68,68,41
timm--resnetv2_50x3_bit.goog_in21k_ft_in1k,217319080,ImageNet-21k (14M),resnet,cnn,ResNet,[],84.02199999999999,84.02199999999999,92.93869677536125,18692,18692,16323,2369,2369,92.93869677536125,97.19896444327979,97.68825893920351,92.93869677536125,97.19896444327979,97.68825893920351,103,956,650,86,6,133,435,68,68,45
timm--resnext101_32x4d.gluon_in1k,44177704,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],80.334,80.334,89.51403073620607,18692,18692,15663,3029,3029,89.51403073620607,94.76168322647463,95.55029799706696,89.51403073620607,94.76168322647463,95.55029799706696,107,984,776,135,13,178,836,68,68,45
timm--resnext101_64x4d.c1_in1k,83455272,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],82.46,82.46,91.40146227439605,18692,18692,16020,2672,2672,91.40146227439605,96.21594548940956,96.91587079028679,91.40146227439605,96.21594548940956,96.91587079028679,111,980,711,120,11,158,581,68,68,48
timm--resnext101_64x4d.gluon_in1k,83455272,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],80.60199999999999,80.60199999999999,89.97664862442372,18692,18692,15710,2982,2982,89.97664862442372,95.21006953443913,95.85142809203222,89.97664862442372,95.21006953443913,95.85142809203222,112,1020,775,110,11,174,780,68,68,50
timm--resnext26ts.ra2_in1k,10297952,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],76.768,76.768,85.8400951890389,18692,18692,14998,3694,3694,85.8400951890389,92.2979184888902,93.17620630874156,85.8400951890389,92.2979184888902,93.17620630874156,99,992,959,153,12,203,1276,68,68,49
timm--resnext50_32x4d.a1_in1k,25028904,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],80.54,80.54,89.57039335750285,18692,18692,15686,3006,3006,89.57039335750285,94.88858887199873,95.6058059862399,89.57039335750285,94.88858887199873,95.6058059862399,106,970,785,124,11,189,821,68,68,46
timm--resnext50_32x4d.a1h_in1k,25028904,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],81.104,81.104,90.12833763845407,18692,18692,15800,2892,2892,90.12833763845407,95.50038413126299,96.11648674167287,90.12833763845407,95.50038413126299,96.11648674167287,108,956,798,109,8,182,731,68,68,48
timm--resnext50_32x4d.a2_in1k,25028904,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],80.428,80.428,89.49664549330988,18692,18692,15684,3008,3008,89.49664549330988,94.85387377543381,95.6161188394513,89.49664549330988,94.85387377543381,95.6161188394513,105,960,787,133,10,188,825,68,68,53
timm--resnext50_32x4d.a3_in1k,25028904,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],77.726,77.726,86.87387768878892,18692,18692,15176,3516,3516,86.87387768878892,93.07259458292,93.80154158749781,86.87387768878892,93.07259458292,93.80154158749781,106,987,934,129,8,186,1166,68,68,49
timm--resnext50_32x4d.gluon_in1k,25028904,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],79.35600000000001,79.35600000000001,88.37121439362183,18692,18692,15446,3246,3246,88.37121439362183,94.17748822728737,94.93166895840697,88.37121439362183,94.17748822728737,94.93166895840697,112,992,858,130,11,191,952,68,68,47
timm--resnext50_32x4d.ra_in1k,25028904,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],79.762,79.762,88.80977413023876,18692,18692,15543,3149,3149,88.80977413023876,94.58568297887227,95.33897146025669,88.80977413023876,94.58568297887227,95.33897146025669,111,987,843,132,10,193,873,68,68,42
timm--resnext50d_32x4d.bt_in1k,25048136,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],79.674,79.674,89.29515769576174,18692,18692,15565,3127,3127,89.29515769576174,94.6456186494967,95.36244729255986,89.29515769576174,94.6456186494967,95.36244729255986,104,1034,805,125,11,178,870,68,68,47
timm--rexnet_100.nav_in1k,4796873,ImageNet-1k (1.2M),rexnet,cnn,EfficientNet,[],77.862,77.862,86.52455595402219,18692,18692,15123,3569,3569,86.52455595402219,92.84308697623358,93.65148168781721,86.52455595402219,92.84308697623358,93.65148168781721,103,986,940,144,8,205,1183,68,68,41
timm--rexnet_130.nav_in1k,7557091,ImageNet-1k (1.2M),rexnet,cnn,EfficientNet,[],79.5,79.5,88.27195314704235,18692,18692,15446,3246,3246,88.27195314704235,94.15385233230855,94.95844653583464,88.27195314704235,94.15385233230855,94.95844653583464,105,987,861,141,11,199,942,68,68,45
timm--rexnet_150.nav_in1k,9728593,ImageNet-1k (1.2M),rexnet,cnn,EfficientNet,[],80.322,80.322,89.2184185323623,18692,18692,15640,3052,3052,89.2184185323623,94.73086704102613,95.48084841886735,89.2184185323623,94.73086704102613,95.48084841886735,105,963,815,132,9,182,846,68,68,53
timm--rexnet_200.nav_in1k,16366620,ImageNet-1k (1.2M),rexnet,cnn,EfficientNet,[],81.636,81.636,90.5148578511277,18692,18692,15856,2836,2836,90.5148578511277,95.5374461254264,96.22823194865029,90.5148578511277,95.5374461254264,96.22823194865029,106,984,736,117,12,172,709,68,68,52
